Modification	PeaksSource	Library	I	TruePeaks	Tool	Fdr	Peaks	Precision	Recall
H3K27ac	encode	500k	9	500	SPAN-NBHMM2NZ	1e-05	416	441	415
H3K27ac	encode	500k	9	500	SPAN-NBHMM2NZ	0.001	551	482	435
H3K27ac	encode	500k	9	500	SPAN-NBHMM2NZ	0.0001	870	458	424
H3K27ac	encode	500k	9	500	SPAN-NBHMM2NZ	1e-06	413	434	412
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	0.1	984	498	422
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	0.05	677	498	429
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	0.01	531	498	439
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	0.001	520	493	445
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	0.0001	600	480	443
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	1e-05	427	453	426
H3K27ac	encode	500k	9	500	SPAN-NBHMM3NZ	1e-06	427	453	426
H3K27ac	encode	500k	9	500	SPAN-Islands	0.1	459	484	459
H3K27ac	encode	500k	9	500	SPAN-Islands	0.05	459	484	459
H3K27ac	encode	500k	9	500	SPAN-Islands	0.01	459	484	459
H3K27ac	encode	500k	9	500	SPAN-Islands	0.001	455	480	455
H3K27ac	encode	500k	9	500	SPAN-Islands	0.0001	445	471	445
H3K27ac	encode	500k	9	500	SPAN-Islands	1e-05	422	448	422
H3K27ac	encode	500k	9	500	SPAN-Islands	1e-06	392	418	392
H3K27ac	encode	500k	10	500	Macs2	0.1	1433	476	484
H3K27ac	encode	500k	10	500	Macs2	0.05	891	474	481
H3K27ac	encode	500k	10	500	Macs2	0.01	492	470	489
H3K27ac	encode	500k	10	500	Macs2	1e-3	486	467	486
H3K27ac	encode	500k	10	500	Macs2	1e-4	489	463	489
H3K27ac	encode	500k	10	500	Macs2	1e-5	476	456	476
H3K27ac	encode	500k	10	500	Macs2	1e-6	474	447	474
H3K27ac	encode	500k	10	500	Macs2Broad	0.1	2067	477	457
H3K27ac	encode	500k	10	500	Macs2Broad	0.05	1087	475	456
H3K27ac	encode	500k	10	500	Macs2Broad	0.01	468	472	454
H3K27ac	encode	500k	10	500	Macs2Broad	1e-3	452	468	452
H3K27ac	encode	500k	10	500	Macs2Broad	1e-4	454	467	454
H3K27ac	encode	500k	10	500	Macs2Broad	1e-5	450	462	450
H3K27ac	encode	500k	10	500	Macs2Broad	1e-6	439	452	439
H3K27ac	encode	500k	10	500	SPAN-GAP5	1E-6	449	473	449
H3K27ac	encode	500k	10	500	SPAN-GAP5	0.1	455	484	453
H3K27ac	encode	500k	10	500	SPAN-GAP5	0.05	454	483	454
H3K27ac	encode	500k	10	500	SPAN-GAP5	0.01	455	483	455
H3K27ac	encode	500k	10	500	SPAN-GAP5	0.001	455	483	455
H3K27ac	encode	500k	10	500	SPAN-GAP5	0.0001	456	483	456
H3K27ac	encode	500k	10	500	SPAN-GAP5	1e-05	455	480	455
H3K27ac	encode	500k	10	500	SPAN-GAP5	1e-06	449	473	449
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	0.1	1107	500	421
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	0.05	752	498	426
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	1e-05	416	441	415
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	0.001	548	487	438
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	0.01	581	492	436
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	0.0001	843	459	426
H3K27ac	encode	500k	10	500	SPAN-NBHMM2NZ	1e-06	415	438	414
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	0.1	1107	500	421
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	0.05	752	498	426
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	0.01	581	492	436
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	0.001	548	487	438
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	0.0001	843	459	426
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	1e-05	416	441	415
H3K27ac	encode	500k	10	500	SPAN-NBHMM3NZ	1e-06	415	438	414
H3K27ac	encode	500k	10	500	SPAN-Islands	0.1	455	483	455
H3K27ac	encode	500k	10	500	SPAN-Islands	0.05	455	483	455
H3K27ac	encode	500k	10	500	SPAN-Islands	0.01	455	483	455
H3K27ac	encode	500k	10	500	SPAN-Islands	0.001	454	482	454
H3K27ac	encode	500k	10	500	SPAN-Islands	0.0001	438	466	438
H3K27ac	encode	500k	10	500	SPAN-Islands	1e-05	417	445	417
H3K27ac	encode	500k	10	500	SPAN-Islands	1e-06	393	421	393
H3K27ac	encode	1mln	1	500	Macs2	0.1	1955	478	482
H3K27ac	encode	1mln	1	500	Macs2	0.05	722	473	479
H3K27ac	encode	1mln	1	500	Macs2	0.01	494	471	474
H3K27ac	encode	1mln	1	500	Macs2	1e-3	480	467	479
H3K27ac	encode	1mln	1	500	Macs2	1e-4	472	459	472
H3K27ac	encode	1mln	1	500	Macs2	1e-5	471	457	471
H3K27ac	encode	1mln	1	500	Macs2	1e-6	463	450	463
H3K27ac	encode	1mln	1	500	Macs2Broad	0.1	3293	479	452
H3K27ac	encode	1mln	1	500	Macs2Broad	0.05	1061	476	449
H3K27ac	encode	1mln	1	500	Macs2Broad	0.01	511	473	446
H3K27ac	encode	1mln	1	500	Macs2Broad	1e-3	450	470	447
H3K27ac	encode	1mln	1	500	Macs2Broad	1e-4	445	466	444
H3K27ac	encode	1mln	1	500	Macs2Broad	1e-5	442	462	442
H3K27ac	encode	1mln	1	500	Macs2Broad	1e-6	438	457	438
H3K27ac	encode	1mln	1	500	SPAN-GAP5	1E-6	451	484	451
H3K27ac	encode	1mln	1	500	SPAN-GAP5	0.1	5048	486	448
H3K27ac	encode	1mln	1	500	SPAN-GAP5	0.05	1734	486	449
H3K27ac	encode	1mln	1	500	SPAN-GAP5	0.01	462	486	449
H3K27ac	encode	1mln	1	500	SPAN-GAP5	0.001	465	486	453
H3K27ac	encode	1mln	1	500	SPAN-GAP5	0.0001	456	486	453
H3K27ac	encode	1mln	1	500	SPAN-GAP5	1e-05	452	485	452
H3K27ac	encode	1mln	1	500	SPAN-GAP5	1e-06	451	484	451
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	0.1	1331	499	426
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	0.05	909	496	430
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	1e-05	408	438	407
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	0.01	629	486	429
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	0.001	604	480	434
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	0.0001	958	458	422
H3K27ac	encode	1mln	1	500	SPAN-NBHMM2NZ	1e-06	407	435	406
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	0.1	978	500	423
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	0.05	637	500	429
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	0.01	512	498	439
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	0.001	507	487	438
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	0.0001	581	465	423
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	1e-05	379	405	378
H3K27ac	encode	1mln	1	500	SPAN-NBHMM3NZ	1e-06	379	405	378
H3K27ac	encode	1mln	1	500	SPAN-Islands	0.1	15493	490	442
H3K27ac	encode	1mln	1	500	SPAN-Islands	0.05	13590	489	441
H3K27ac	encode	1mln	1	500	SPAN-Islands	0.01	8111	476	428
H3K27ac	encode	1mln	1	500	SPAN-Islands	0.001	987	281	248
H3K27ac	encode	1mln	1	500	SPAN-Islands	0.0001	207	189	164
H3K27ac	encode	1mln	1	500	SPAN-Islands	1e-05	154	165	148
H3K27ac	encode	1mln	1	500	SPAN-Islands	1e-06	146	163	146
H3K27ac	encode	1mln	2	500	Macs2	0.1	2009	481	490
H3K27ac	encode	1mln	2	500	Macs2	0.05	746	478	487
H3K27ac	encode	1mln	2	500	Macs2	0.01	507	473	482
H3K27ac	encode	1mln	2	500	Macs2	1e-3	479	471	479
H3K27ac	encode	1mln	2	500	Macs2	1e-4	479	471	479
H3K27ac	encode	1mln	2	500	Macs2	1e-5	475	467	475
H3K27ac	encode	1mln	2	500	Macs2	1e-6	473	462	473
H3K27ac	encode	1mln	2	500	Macs2Broad	0.1	3305	482	459
H3K27ac	encode	1mln	2	500	Macs2Broad	0.05	1047	480	458
H3K27ac	encode	1mln	2	500	Macs2Broad	0.01	524	476	456
H3K27ac	encode	1mln	2	500	Macs2Broad	1e-3	457	474	456
H3K27ac	encode	1mln	2	500	Macs2Broad	1e-4	457	473	457
H3K27ac	encode	1mln	2	500	Macs2Broad	1e-5	452	468	452
H3K27ac	encode	1mln	2	500	Macs2Broad	1e-6	448	464	448
H3K27ac	encode	1mln	2	500	SPAN-GAP5	1E-6	458	485	457
H3K27ac	encode	1mln	2	500	SPAN-GAP5	0.1	5128	486	452
H3K27ac	encode	1mln	2	500	SPAN-GAP5	0.05	1714	486	455
H3K27ac	encode	1mln	2	500	SPAN-GAP5	0.01	470	486	456
H3K27ac	encode	1mln	2	500	SPAN-GAP5	0.001	468	485	456
H3K27ac	encode	1mln	2	500	SPAN-GAP5	0.0001	458	485	456
H3K27ac	encode	1mln	2	500	SPAN-GAP5	1e-05	459	485	457
H3K27ac	encode	1mln	2	500	SPAN-GAP5	1e-06	458	485	457
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	0.1	1312	497	427
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	0.05	878	495	436
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	0.01	635	487	439
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	0.001	627	477	434
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	0.0001	965	459	426
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	1e-06	405	429	404
H3K27ac	encode	1mln	2	500	SPAN-NBHMM2NZ	1e-05	408	434	407
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	0.1	982	499	421
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	0.05	650	499	431
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	0.01	519	492	440
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	0.001	505	470	426
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	0.0001	569	435	400
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	1e-05	325	349	324
H3K27ac	encode	1mln	2	500	SPAN-NBHMM3NZ	1e-06	325	349	324
H3K27ac	encode	1mln	2	500	SPAN-Islands	0.1	15629	489	446
H3K27ac	encode	1mln	2	500	SPAN-Islands	0.05	13925	486	443
H3K27ac	encode	1mln	2	500	SPAN-Islands	0.01	8835	482	439
H3K27ac	encode	1mln	2	500	SPAN-Islands	0.001	1218	274	241
H3K27ac	encode	1mln	2	500	SPAN-Islands	0.0001	224	189	167
H3K27ac	encode	1mln	2	500	SPAN-Islands	1e-05	163	176	158
H3K27ac	encode	1mln	2	500	SPAN-Islands	1e-06	153	168	153
H3K27ac	encode	1mln	3	500	Macs2	0.1	1948	480	486
H3K27ac	encode	1mln	3	500	Macs2	0.05	1036	477	483
H3K27ac	encode	1mln	3	500	Macs2	0.01	505	473	476
H3K27ac	encode	1mln	3	500	Macs2	1e-3	471	468	469
H3K27ac	encode	1mln	3	500	Macs2	1e-4	468	466	468
H3K27ac	encode	1mln	3	500	Macs2	1e-5	463	458	463
H3K27ac	encode	1mln	3	500	Macs2	1e-6	457	453	457
H3K27ac	encode	1mln	3	500	Macs2Broad	0.1	3301	483	465
H3K27ac	encode	1mln	3	500	Macs2Broad	0.05	1450	481	464
H3K27ac	encode	1mln	3	500	Macs2Broad	0.01	524	476	459
H3K27ac	encode	1mln	3	500	Macs2Broad	1e-3	462	473	457
H3K27ac	encode	1mln	3	500	Macs2Broad	1e-4	456	473	456
H3K27ac	encode	1mln	3	500	Macs2Broad	1e-5	451	465	451
H3K27ac	encode	1mln	3	500	Macs2Broad	1e-6	447	459	447
H3K27ac	encode	1mln	3	500	SPAN-GAP5	1E-6	461	485	461
H3K27ac	encode	1mln	3	500	SPAN-GAP5	0.1	5979	487	455
H3K27ac	encode	1mln	3	500	SPAN-GAP5	0.05	1987	487	457
H3K27ac	encode	1mln	3	500	SPAN-GAP5	0.01	473	487	459
H3K27ac	encode	1mln	3	500	SPAN-GAP5	0.001	471	487	462
H3K27ac	encode	1mln	3	500	SPAN-GAP5	0.0001	462	487	462
H3K27ac	encode	1mln	3	500	SPAN-GAP5	1e-05	462	486	462
H3K27ac	encode	1mln	3	500	SPAN-GAP5	1e-06	461	485	461
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	0.1	1303	496	428
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	0.05	878	493	433
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	0.001	619	483	438
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	0.01	637	488	438
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	0.0001	982	461	432
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	1e-05	417	441	416
H3K27ac	encode	1mln	3	500	SPAN-NBHMM2NZ	1e-06	412	436	411
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	0.1	997	500	425
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	0.05	657	500	434
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	0.01	526	499	445
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	0.001	529	493	446
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	0.0001	611	488	451
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	1e-06	419	443	418
H3K27ac	encode	1mln	3	500	SPAN-NBHMM3NZ	1e-05	419	443	418
H3K27ac	encode	1mln	3	500	SPAN-Islands	0.1	14903	487	433
H3K27ac	encode	1mln	3	500	SPAN-Islands	0.05	13978	487	433
H3K27ac	encode	1mln	3	500	SPAN-Islands	0.01	9424	475	421
H3K27ac	encode	1mln	3	500	SPAN-Islands	0.001	1836	304	260
H3K27ac	encode	1mln	3	500	SPAN-Islands	0.0001	168	134	110
H3K27ac	encode	1mln	3	500	SPAN-Islands	1e-05	101	107	96
H3K27ac	encode	1mln	3	500	SPAN-Islands	1e-06	93	102	92
H3K27ac	encode	1mln	4	500	Macs2	0.1	1999	484	495
H3K27ac	encode	1mln	4	500	Macs2	0.05	1045	482	493
H3K27ac	encode	1mln	4	500	Macs2	0.01	519	478	489
H3K27ac	encode	1mln	4	500	Macs2	1e-3	495	477	493
H3K27ac	encode	1mln	4	500	Macs2	1e-4	491	475	491
H3K27ac	encode	1mln	4	500	Macs2	1e-5	484	470	484
H3K27ac	encode	1mln	4	500	Macs2	1e-6	480	465	480
H3K27ac	encode	1mln	4	500	Macs2Broad	0.1	3265	485	468
H3K27ac	encode	1mln	4	500	Macs2Broad	0.05	1430	483	466
H3K27ac	encode	1mln	4	500	Macs2Broad	0.01	535	479	463
H3K27ac	encode	1mln	4	500	Macs2Broad	1e-3	466	479	463
H3K27ac	encode	1mln	4	500	Macs2Broad	1e-4	461	477	461
H3K27ac	encode	1mln	4	500	Macs2Broad	1e-5	460	474	460
H3K27ac	encode	1mln	4	500	Macs2Broad	1e-6	459	468	459
H3K27ac	encode	1mln	4	500	SPAN-GAP5	1E-6	464	487	464
H3K27ac	encode	1mln	4	500	SPAN-GAP5	0.1	6486	490	462
H3K27ac	encode	1mln	4	500	SPAN-GAP5	0.05	2020	490	463
H3K27ac	encode	1mln	4	500	SPAN-GAP5	0.01	479	490	465
H3K27ac	encode	1mln	4	500	SPAN-GAP5	0.0001	467	488	464
H3K27ac	encode	1mln	4	500	SPAN-GAP5	0.001	476	490	466
H3K27ac	encode	1mln	4	500	SPAN-GAP5	1e-05	464	487	464
H3K27ac	encode	1mln	4	500	SPAN-GAP5	1e-06	464	487	464
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	0.1	1328	493	444
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	0.05	911	492	446
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	1e-05	413	435	412
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	0.01	632	486	442
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	0.001	603	472	435
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	0.0001	971	454	424
H3K27ac	encode	1mln	4	500	SPAN-NBHMM2NZ	1e-06	411	432	410
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	0.1	1030	499	446
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	0.05	683	497	447
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	0.01	536	495	450
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	0.001	527	482	444
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	0.0001	579	461	426
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	1e-05	389	410	388
H3K27ac	encode	1mln	4	500	SPAN-NBHMM3NZ	1e-06	389	410	388
H3K27ac	encode	1mln	4	500	SPAN-Islands	0.1	14780	493	450
H3K27ac	encode	1mln	4	500	SPAN-Islands	0.05	13854	492	449
H3K27ac	encode	1mln	4	500	SPAN-Islands	0.01	9506	480	437
H3K27ac	encode	1mln	4	500	SPAN-Islands	0.001	2023	307	271
H3K27ac	encode	1mln	4	500	SPAN-Islands	0.0001	187	133	119
H3K27ac	encode	1mln	4	500	SPAN-Islands	1e-06	98	103	98
H3K27ac	encode	1mln	4	500	SPAN-Islands	1e-05	108	112	102
H3K27ac	encode	1mln	5	500	Macs2	0.1	1968	478	481
H3K27ac	encode	1mln	5	500	Macs2	0.05	1043	478	482
H3K27ac	encode	1mln	5	500	Macs2	0.01	496	473	478
H3K27ac	encode	1mln	5	500	Macs2	1e-3	478	472	478
H3K27ac	encode	1mln	5	500	Macs2	1e-4	471	466	471
H3K27ac	encode	1mln	5	500	Macs2	1e-5	470	464	470
H3K27ac	encode	1mln	5	500	Macs2	1e-6	470	457	470
H3K27ac	encode	1mln	5	500	Macs2Broad	0.1	3271	479	462
H3K27ac	encode	1mln	5	500	Macs2Broad	0.05	1492	478	462
H3K27ac	encode	1mln	5	500	Macs2Broad	0.01	518	474	460
H3K27ac	encode	1mln	5	500	Macs2Broad	1e-3	460	472	460
H3K27ac	encode	1mln	5	500	Macs2Broad	1e-4	454	467	454
H3K27ac	encode	1mln	5	500	Macs2Broad	1e-5	453	466	453
H3K27ac	encode	1mln	5	500	Macs2Broad	1e-6	447	460	447
H3K27ac	encode	1mln	5	500	SPAN-GAP5	1E-6	460	488	460
H3K27ac	encode	1mln	5	500	SPAN-GAP5	0.1	5901	492	460
H3K27ac	encode	1mln	5	500	SPAN-GAP5	0.05	1944	492	460
H3K27ac	encode	1mln	5	500	SPAN-GAP5	0.01	478	492	460
H3K27ac	encode	1mln	5	500	SPAN-GAP5	0.001	481	492	464
H3K27ac	encode	1mln	5	500	SPAN-GAP5	0.0001	463	491	462
H3K27ac	encode	1mln	5	500	SPAN-GAP5	1e-05	463	490	462
H3K27ac	encode	1mln	5	500	SPAN-GAP5	1e-06	460	488	460
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	0.1	1320	495	432
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	0.05	866	492	436
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	0.01	618	487	436
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	0.001	600	481	444
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	0.0001	979	459	430
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	1e-05	412	438	411
H3K27ac	encode	1mln	5	500	SPAN-NBHMM2NZ	1e-06	410	434	409
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	0.1	994	500	428
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	0.05	660	499	437
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	0.01	519	497	445
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	0.001	521	483	442
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	0.0001	590	456	423
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	1e-05	358	384	357
H3K27ac	encode	1mln	5	500	SPAN-NBHMM3NZ	1e-06	358	384	357
H3K27ac	encode	1mln	5	500	SPAN-Islands	0.1	15543	493	446
H3K27ac	encode	1mln	5	500	SPAN-Islands	0.05	13934	493	446
H3K27ac	encode	1mln	5	500	SPAN-Islands	0.01	8890	482	435
H3K27ac	encode	1mln	5	500	SPAN-Islands	0.001	1212	312	270
H3K27ac	encode	1mln	5	500	SPAN-Islands	0.0001	216	191	166
H3K27ac	encode	1mln	5	500	SPAN-Islands	1e-05	156	169	150
H3K27ac	encode	1mln	5	500	SPAN-Islands	1e-06	148	167	148
H3K27ac	encode	1mln	6	500	Macs2	0.1	1939	482	485
H3K27ac	encode	1mln	6	500	Macs2	0.05	1010	481	485
H3K27ac	encode	1mln	6	500	Macs2	0.01	512	479	492
H3K27ac	encode	1mln	6	500	Macs2	1e-3	489	476	487
H3K27ac	encode	1mln	6	500	Macs2	1e-4	484	473	483
H3K27ac	encode	1mln	6	500	Macs2	1e-5	474	463	474
H3K27ac	encode	1mln	6	500	Macs2	1e-6	464	456	464
H3K27ac	encode	1mln	6	500	Macs2Broad	0.1	3253	482	470
H3K27ac	encode	1mln	6	500	Macs2Broad	0.05	1460	482	471
H3K27ac	encode	1mln	6	500	Macs2Broad	0.01	529	481	470
H3K27ac	encode	1mln	6	500	Macs2Broad	1e-3	470	479	468
H3K27ac	encode	1mln	6	500	Macs2Broad	1e-4	466	477	465
H3K27ac	encode	1mln	6	500	Macs2Broad	1e-5	458	469	458
H3K27ac	encode	1mln	6	500	Macs2Broad	1e-6	450	460	450
H3K27ac	encode	1mln	6	500	SPAN-GAP5	1E-6	465	482	465
H3K27ac	encode	1mln	6	500	SPAN-GAP5	0.1	6358	485	463
H3K27ac	encode	1mln	6	500	SPAN-GAP5	0.05	1951	485	463
H3K27ac	encode	1mln	6	500	SPAN-GAP5	0.01	474	485	463
H3K27ac	encode	1mln	6	500	SPAN-GAP5	0.001	473	485	466
H3K27ac	encode	1mln	6	500	SPAN-GAP5	0.0001	466	484	466
H3K27ac	encode	1mln	6	500	SPAN-GAP5	1e-05	467	484	467
H3K27ac	encode	1mln	6	500	SPAN-GAP5	1e-06	465	482	465
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	0.1	1333	496	434
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	0.05	890	491	435
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	0.01	625	481	434
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	0.001	604	469	434
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	0.0001	950	437	417
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	1e-05	407	423	406
H3K27ac	encode	1mln	6	500	SPAN-NBHMM2NZ	1e-06	404	419	403
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	0.1	1070	497	434
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	0.05	705	495	437
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	0.01	537	479	429
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	0.001	527	466	429
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	0.0001	574	437	411
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	1e-05	360	377	359
H3K27ac	encode	1mln	6	500	SPAN-NBHMM3NZ	1e-06	360	377	359
H3K27ac	encode	1mln	6	500	SPAN-Islands	0.1	14869	483	432
H3K27ac	encode	1mln	6	500	SPAN-Islands	0.05	13811	483	432
H3K27ac	encode	1mln	6	500	SPAN-Islands	0.01	9127	470	419
H3K27ac	encode	1mln	6	500	SPAN-Islands	0.001	1736	289	243
H3K27ac	encode	1mln	6	500	SPAN-Islands	0.0001	158	125	102
H3K27ac	encode	1mln	6	500	SPAN-Islands	1e-05	100	119	97
H3K27ac	encode	1mln	6	500	SPAN-Islands	1e-06	91	104	91
H3K27ac	encode	1mln	7	500	Macs2	0.1	1940	482	484
H3K27ac	encode	1mln	7	500	Macs2	0.05	1023	479	486
H3K27ac	encode	1mln	7	500	Macs2	0.01	496	475	479
H3K27ac	encode	1mln	7	500	Macs2	1e-3	476	466	474
H3K27ac	encode	1mln	7	500	Macs2	1e-4	471	461	471
H3K27ac	encode	1mln	7	500	Macs2	1e-5	467	456	467
H3K27ac	encode	1mln	7	500	Macs2	1e-6	465	452	465
H3K27ac	encode	1mln	7	500	Macs2Broad	0.1	3297	484	457
H3K27ac	encode	1mln	7	500	Macs2Broad	0.05	1438	481	455
H3K27ac	encode	1mln	7	500	Macs2Broad	0.01	502	478	453
H3K27ac	encode	1mln	7	500	Macs2Broad	1e-3	452	471	450
H3K27ac	encode	1mln	7	500	Macs2Broad	1e-4	446	467	446
H3K27ac	encode	1mln	7	500	Macs2Broad	1e-5	444	463	444
H3K27ac	encode	1mln	7	500	Macs2Broad	1e-6	440	459	440
H3K27ac	encode	1mln	7	500	SPAN-GAP5	1E-6	454	481	454
H3K27ac	encode	1mln	7	500	SPAN-GAP5	0.1	6385	482	452
H3K27ac	encode	1mln	7	500	SPAN-GAP5	0.05	1889	482	453
H3K27ac	encode	1mln	7	500	SPAN-GAP5	0.01	473	481	452
H3K27ac	encode	1mln	7	500	SPAN-GAP5	0.001	462	481	452
H3K27ac	encode	1mln	7	500	SPAN-GAP5	0.0001	453	481	452
H3K27ac	encode	1mln	7	500	SPAN-GAP5	1e-05	453	481	452
H3K27ac	encode	1mln	7	500	SPAN-GAP5	1e-06	454	481	454
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	0.1	1326	492	424
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	0.05	874	489	426
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	0.01	622	481	428
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	0.001	595	464	422
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	1e-05	396	421	395
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	0.0001	950	444	411
H3K27ac	encode	1mln	7	500	SPAN-NBHMM2NZ	1e-06	393	418	392
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	0.1	3527	481	452
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	0.05	1407	481	452
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	0.001	462	481	452
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	0.01	473	481	452
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	0.0001	453	481	452
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	1e-05	453	481	452
H3K27ac	encode	1mln	7	500	SPAN-NBHMM3NZ	1e-06	454	481	454
H3K27ac	encode	1mln	7	500	SPAN-Islands	0.1	15660	484	439
H3K27ac	encode	1mln	7	500	SPAN-Islands	0.05	14087	482	437
